CPUs: 192
Tuning rounds (3x grid): [16, 11, 17]
  [ 18048/150000] 12%  269s  ETA 1966s  best=72.2
  [ 18432/150000] 12%  274s  ETA 1957s  best=72.2
  [ 18816/150000] 13%  280s  ETA 1950s  best=72.2
  [ 19200/150000] 13%  285s  ETA 1943s  best=72.2
  [ 19584/150000] 13%  290s  ETA 1934s  best=72.2
  [ 19968/150000] 13%  296s  ETA 1928s  best=72.2
  [ 20352/150000] 14%  301s  ETA 1920s  best=72.2
  [ 20736/150000] 14%  307s  ETA 1913s  best=72.2
  [ 21120/150000] 14%  312s  ETA 1905s  best=72.2
  [ 21504/150000] 14%  318s  ETA 1899s  best=72.2
  [ 21888/150000] 15%  323s  ETA 1891s  best=72.2
  [ 22272/150000] 15%  329s  ETA 1886s  best=72.2
  [ 22656/150000] 15%  334s  ETA 1878s  best=72.2
  [ 23040/150000] 15%  340s  ETA 1872s  best=72.2
  [ 23424/150000] 16%  345s  ETA 1866s  best=72.2
  [ 23808/150000] 16%  351s  ETA 1858s  best=72.2
  [ 24192/150000] 16%  356s  ETA 1852s  best=72.2
  [ 24576/150000] 16%  361s  ETA 1845s  best=72.2
  [ 24960/150000] 17%  367s  ETA 1838s  best=72.2
  [ 25344/150000] 17%  372s  ETA 1832s  best=72.2
  [ 25728/150000] 17%  378s  ETA 1825s  best=72.2
  [ 26112/150000] 17%  383s  ETA 1818s  best=72.2
  [ 26496/150000] 18%  389s  ETA 1812s  best=72.2
  [ 26880/150000] 18%  394s  ETA 1806s  best=72.2
  [ 27264/150000] 18%  400s  ETA 1800s  best=72.2
  [ 27648/150000] 18%  405s  ETA 1794s  best=72.2
  [ 28032/150000] 19%  411s  ETA 1788s  best=72.2
  [ 28416/150000] 19%  416s  ETA 1782s  best=72.2
  [ 28800/150000] 19%  422s  ETA 1775s  best=72.2
  [ 29184/150000] 19%  427s  ETA 1769s  best=72.2
  [ 29568/150000] 20%  433s  ETA 1762s  best=72.2
  [ 29952/150000] 20%  438s  ETA 1756s  best=72.2
  [ 30336/150000] 20%  444s  ETA 1750s  best=72.2
  [ 30720/150000] 20%  449s  ETA 1743s  best=72.2
  [ 31104/150000] 21%  454s  ETA 1736s  best=72.2
  [ 31488/150000] 21%  460s  ETA 1731s  best=72.2
  [ 31872/150000] 21%  465s  ETA 1725s  best=72.2
  [ 32256/150000] 22%  471s  ETA 1719s  best=72.2
  [ 32640/150000] 22%  476s  ETA 1713s  best=72.2
  [ 33024/150000] 22%  482s  ETA 1707s  best=72.2
  [ 33408/150000] 22%  487s  ETA 1701s  best=72.2
  [ 33792/150000] 23%  493s  ETA 1696s  best=72.2
  [ 34176/150000] 23%  499s  ETA 1690s  best=72.2
  [ 34560/150000] 23%  504s  ETA 1683s  best=72.2
  [ 34944/150000] 23%  509s  ETA 1677s  best=72.2
  [ 35328/150000] 24%  515s  ETA 1672s  best=72.2
  [ 35712/150000] 24%  520s  ETA 1666s  best=72.2
  [ 36096/150000] 24%  526s  ETA 1660s  best=72.2
  [ 36480/150000] 24%  531s  ETA 1653s  best=72.2
  [ 36864/150000] 25%  537s  ETA 1647s  best=72.2
  [ 37248/150000] 25%  542s  ETA 1642s  best=72.2
  [ 37632/150000] 25%  548s  ETA 1635s  best=72.2
  [ 38016/150000] 25%  553s  ETA 1629s  best=72.2
  [ 38400/150000] 26%  559s  ETA 1623s  best=72.2
  [ 38784/150000] 26%  564s  ETA 1617s  best=72.2
  [ 39168/150000] 26%  569s  ETA 1610s  best=72.2
  [ 39552/150000] 26%  575s  ETA 1604s  best=72.2
  [ 39936/150000] 27%  580s  ETA 1598s  best=72.2
  [ 40320/150000] 27%  585s  ETA 1592s  best=72.2
  [ 40704/150000] 27%  591s  ETA 1586s  best=72.2
  [ 41088/150000] 27%  596s  ETA 1580s  best=72.2
  [ 41472/150000] 28%  602s  ETA 1575s  best=72.2
  [ 41856/150000] 28%  607s  ETA 1569s  best=72.2
  [ 42240/150000] 28%  613s  ETA 1563s  best=72.2
  [ 42624/150000] 28%  618s  ETA 1558s  best=72.2
  [ 43008/150000] 29%  624s  ETA 1552s  best=72.2
  [ 43392/150000] 29%  629s  ETA 1546s  best=72.2
  [ 43776/150000] 29%  635s  ETA 1540s  best=72.2
  [ 44160/150000] 29%  640s  ETA 1534s  best=72.2
  [ 44544/150000] 30%  646s  ETA 1529s  best=72.2
  [ 44928/150000] 30%  651s  ETA 1523s  best=72.2
  [ 45312/150000] 30%  657s  ETA 1517s  best=72.2
  [ 45696/150000] 30%  662s  ETA 1511s  best=72.2
  [ 46080/150000] 31%  667s  ETA 1505s  best=72.2
  [ 46464/150000] 31%  673s  ETA 1500s  best=72.2
  [ 46848/150000] 31%  678s  ETA 1493s  best=72.2
  [ 47232/150000] 31%  684s  ETA 1488s  best=72.2
  [ 47616/150000] 32%  689s  ETA 1482s  best=72.2
  [ 48000/150000] 32%  694s  ETA 1476s  best=72.2
  [ 48384/150000] 32%  700s  ETA 1470s  best=72.2
  [ 48768/150000] 33%  705s  ETA 1464s  best=72.2
  [ 49152/150000] 33%  711s  ETA 1458s  best=72.2
  [ 49536/150000] 33%  716s  ETA 1452s  best=72.2
  [ 49920/150000] 33%  722s  ETA 1447s  best=72.2
  [ 50304/150000] 34%  727s  ETA 1441s  best=72.2
  [ 50688/150000] 34%  733s  ETA 1435s  best=72.2
  [ 51072/150000] 34%  738s  ETA 1430s  best=72.2
  [ 51456/150000] 34%  744s  ETA 1424s  best=72.2
  [ 51840/150000] 35%  749s  ETA 1418s  best=72.2
  [ 52224/150000] 35%  754s  ETA 1412s  best=72.2
  [ 52608/150000] 35%  760s  ETA 1407s  best=72.2
  [ 52992/150000] 35%  765s  ETA 1401s  best=72.2
  [ 53376/150000] 36%  771s  ETA 1396s  best=72.2
  [ 53760/150000] 36%  777s  ETA 1390s  best=72.2
  [ 54144/150000] 36%  782s  ETA 1385s  best=72.2
  [ 54528/150000] 36%  788s  ETA 1379s  best=72.2
  [ 54912/150000] 37%  793s  ETA 1374s  best=72.2
  [ 55296/150000] 37%  799s  ETA 1368s  best=72.2
  [ 55680/150000] 37%  804s  ETA 1362s  best=72.2
  [ 56064/150000] 37%  809s  ETA 1356s  best=72.2
  [ 56448/150000] 38%  815s  ETA 1350s  best=72.2
  [ 56832/150000] 38%  820s  ETA 1344s  best=72.2
  [ 57216/150000] 38%  826s  ETA 1339s  best=72.2
  [ 57600/150000] 38%  831s  ETA 1333s  best=72.2
  [ 57984/150000] 39%  837s  ETA 1328s  best=72.2
  [ 58368/150000] 39%  842s  ETA 1322s  best=72.2
  [ 58752/150000] 39%  848s  ETA 1317s  best=72.2
  [ 59136/150000] 39%  853s  ETA 1311s  best=72.2
  [ 59520/150000] 40%  859s  ETA 1305s  best=72.2
  [ 59904/150000] 40%  864s  ETA 1299s  best=72.2
  [ 60288/150000] 40%  870s  ETA 1294s  best=72.2
  [ 60672/150000] 40%  875s  ETA 1288s  best=72.2
  [ 61056/150000] 41%  881s  ETA 1283s  best=72.2
  [ 61440/150000] 41%  886s  ETA 1277s  best=72.2
  [ 61824/150000] 41%  892s  ETA 1272s  best=72.2
  [ 62208/150000] 41%  897s  ETA 1266s  best=72.2
  [ 62592/150000] 42%  902s  ETA 1260s  best=72.2
  [ 62976/150000] 42%  908s  ETA 1255s  best=72.2
  [ 63360/150000] 42%  913s  ETA 1249s  best=72.2
  [ 63744/150000] 42%  918s  ETA 1243s  best=72.2
  [ 64128/150000] 43%  924s  ETA 1237s  best=72.2
  [ 64512/150000] 43%  929s  ETA 1231s  best=72.2
  [ 64896/150000] 43%  935s  ETA 1226s  best=72.2
  [ 65280/150000] 44%  940s  ETA 1220s  best=72.2
  [ 65664/150000] 44%  946s  ETA 1214s  best=72.2
  [ 66048/150000] 44%  951s  ETA 1209s  best=72.2
  [ 66432/150000] 44%  957s  ETA 1203s  best=72.2
  [ 66816/150000] 45%  962s  ETA 1197s  best=72.2
  [ 67200/150000] 45%  967s  ETA 1192s  best=72.2
  [ 67584/150000] 45%  972s  ETA 1186s  best=72.2
  [ 67968/150000] 45%  978s  ETA 1180s  best=72.2
  [ 68352/150000] 46%  983s  ETA 1175s  best=72.2
  [ 68736/150000] 46%  989s  ETA 1169s  best=72.2
  [ 69120/150000] 46%  994s  ETA 1163s  best=72.2
  [ 69504/150000] 46%  1000s  ETA 1158s  best=72.2
  [ 69888/150000] 47%  1005s  ETA 1152s  best=72.2
  [ 70272/150000] 47%  1011s  ETA 1146s  best=72.2
  [ 70656/150000] 47%  1016s  ETA 1141s  best=72.2
  [ 71040/150000] 47%  1022s  ETA 1135s  best=72.2
  [ 71424/150000] 48%  1027s  ETA 1130s  best=72.2
  [ 71808/150000] 48%  1032s  ETA 1124s  best=72.2
  [ 72192/150000] 48%  1038s  ETA 1119s  best=72.2
  [ 72576/150000] 48%  1043s  ETA 1113s  best=72.2
  [ 72960/150000] 49%  1049s  ETA 1107s  best=72.2
  [ 73344/150000] 49%  1054s  ETA 1102s  best=72.2
  [ 73728/150000] 49%  1060s  ETA 1096s  best=72.2
  [ 74112/150000] 49%  1065s  ETA 1091s  best=72.2
  [ 74496/150000] 50%  1071s  ETA 1085s  best=72.2
  [ 74880/150000] 50%  1076s  ETA 1080s  best=72.2
  [ 75264/150000] 50%  1082s  ETA 1074s  best=72.2
  [ 75648/150000] 50%  1087s  ETA 1069s  best=72.2
  [ 76032/150000] 51%  1093s  ETA 1063s  best=72.2
  [ 76416/150000] 51%  1098s  ETA 1057s  best=72.2
  [ 76800/150000] 51%  1104s  ETA 1052s  best=72.2
  [ 77184/150000] 51%  1109s  ETA 1046s  best=72.2
  [ 77568/150000] 52%  1115s  ETA 1041s  best=72.2
  [ 77952/150000] 52%  1120s  ETA 1035s  best=72.2
  [ 78336/150000] 52%  1126s  ETA 1030s  best=72.2
  [ 78720/150000] 52%  1131s  ETA 1024s  best=72.2
  [ 79104/150000] 53%  1136s  ETA 1018s  best=72.2
  [ 79488/150000] 53%  1142s  ETA 1013s  best=72.2
  [ 79872/150000] 53%  1147s  ETA 1007s  best=72.2
  [ 80256/150000] 54%  1153s  ETA 1002s  best=72.2
  [ 80640/150000] 54%  1158s  ETA 996s  best=72.2
  [ 81024/150000] 54%  1164s  ETA 991s  best=72.2
  [ 81408/150000] 54%  1169s  ETA 985s  best=72.2
  [ 81792/150000] 55%  1175s  ETA 980s  best=72.2
  [ 82176/150000] 55%  1180s  ETA 974s  best=72.2
  [ 82560/150000] 55%  1185s  ETA 968s  best=72.2
  [ 82944/150000] 55%  1191s  ETA 963s  best=72.2
  [ 83328/150000] 56%  1196s  ETA 957s  best=72.2
  [ 83712/150000] 56%  1202s  ETA 952s  best=72.2
  [ 84096/150000] 56%  1207s  ETA 946s  best=72.2
  [ 84480/150000] 56%  1213s  ETA 941s  best=72.2
  [ 84864/150000] 57%  1218s  ETA 935s  best=72.2
  [ 85248/150000] 57%  1224s  ETA 929s  best=72.2
  [ 85632/150000] 57%  1229s  ETA 924s  best=72.2
  [ 86016/150000] 57%  1234s  ETA 918s  best=72.2
  [ 86400/150000] 58%  1240s  ETA 913s  best=72.2
  [ 86784/150000] 58%  1245s  ETA 907s  best=72.2
  [ 87168/150000] 58%  1251s  ETA 902s  best=72.2
  [ 87552/150000] 58%  1256s  ETA 896s  best=72.2
  [ 87936/150000] 59%  1262s  ETA 891s  best=72.2
  [ 88320/150000] 59%  1267s  ETA 885s  best=72.2
  [ 88704/150000] 59%  1273s  ETA 880s  best=72.2
  [ 89088/150000] 59%  1278s  ETA 874s  best=72.2
  [ 89472/150000] 60%  1284s  ETA 869s  best=72.2
  [ 89856/150000] 60%  1289s  ETA 863s  best=72.2
  [ 90240/150000] 60%  1295s  ETA 857s  best=72.2
  [ 90624/150000] 60%  1300s  ETA 852s  best=72.2
  [ 91008/150000] 61%  1306s  ETA 846s  best=72.2
  [ 91392/150000] 61%  1311s  ETA 841s  best=72.2
  [ 91776/150000] 61%  1317s  ETA 835s  best=72.2
  [ 92160/150000] 61%  1323s  ETA 830s  best=72.2
  [ 92544/150000] 62%  1328s  ETA 824s  best=72.2
  [ 92928/150000] 62%  1333s  ETA 819s  best=72.2
  [ 93312/150000] 62%  1339s  ETA 813s  best=72.2
  [ 93696/150000] 62%  1344s  ETA 808s  best=72.2
  [ 94080/150000] 63%  1350s  ETA 802s  best=72.2
  [ 94464/150000] 63%  1355s  ETA 797s  best=72.2
  [ 94848/150000] 63%  1361s  ETA 791s  best=72.2
  [ 95232/150000] 63%  1366s  ETA 786s  best=72.2
  [ 95616/150000] 64%  1372s  ETA 780s  best=72.2
  [ 96000/150000] 64%  1377s  ETA 775s  best=72.2
  [ 96384/150000] 64%  1382s  ETA 769s  best=72.2
  [ 96768/150000] 65%  1388s  ETA 763s  best=72.2
  [ 97152/150000] 65%  1393s  ETA 758s  best=72.2
  [ 97536/150000] 65%  1399s  ETA 752s  best=72.2
  [ 97920/150000] 65%  1404s  ETA 747s  best=72.2
  [ 98304/150000] 66%  1409s  ETA 741s  best=72.2
  [ 98688/150000] 66%  1415s  ETA 736s  best=72.2
  [ 99072/150000] 66%  1420s  ETA 730s  best=72.2
  [ 99456/150000] 66%  1425s  ETA 724s  best=72.2
  [ 99840/150000] 67%  1431s  ETA 719s  best=72.2
  [100224/150000] 67%  1436s  ETA 713s  best=72.2
  [100608/150000] 67%  1442s  ETA 708s  best=72.2
  [100992/150000] 67%  1447s  ETA 702s  best=72.2
  [101376/150000] 68%  1453s  ETA 697s  best=72.2
  [101760/150000] 68%  1458s  ETA 691s  best=72.2
  [102144/150000] 68%  1464s  ETA 686s  best=72.2
  [102528/150000] 68%  1469s  ETA 680s  best=72.2
  [102912/150000] 69%  1475s  ETA 675s  best=72.2
  [103296/150000] 69%  1480s  ETA 669s  best=72.2
  [103680/150000] 69%  1486s  ETA 664s  best=72.2
  [104064/150000] 69%  1491s  ETA 658s  best=72.2
  [104448/150000] 70%  1497s  ETA 653s  best=72.2
  [104832/150000] 70%  1502s  ETA 647s  best=72.2
  [105216/150000] 70%  1507s  ETA 642s  best=72.2
  [105600/150000] 70%  1513s  ETA 636s  best=72.2
  [105984/150000] 71%  1518s  ETA 631s  best=72.2
  [106368/150000] 71%  1524s  ETA 625s  best=72.2
  [106752/150000] 71%  1529s  ETA 620s  best=72.2
  [107136/150000] 71%  1535s  ETA 614s  best=72.2
  [107520/150000] 72%  1540s  ETA 609s  best=72.2
  [107904/150000] 72%  1546s  ETA 603s  best=72.2
  [108288/150000] 72%  1551s  ETA 597s  best=72.2
  [108672/150000] 72%  1557s  ETA 592s  best=72.2
  [109056/150000] 73%  1562s  ETA 586s  best=72.2
  [109440/150000] 73%  1567s  ETA 581s  best=72.2
  [109824/150000] 73%  1573s  ETA 575s  best=72.2
  [110208/150000] 73%  1578s  ETA 570s  best=72.2
  [110592/150000] 74%  1584s  ETA 564s  best=72.2
  [110976/150000] 74%  1589s  ETA 559s  best=72.2
  [111360/150000] 74%  1595s  ETA 553s  best=72.2
  [111744/150000] 74%  1600s  ETA 548s  best=72.2
  [112128/150000] 75%  1606s  ETA 542s  best=72.2
  [112512/150000] 75%  1611s  ETA 537s  best=72.2
  [112896/150000] 75%  1616s  ETA 531s  best=72.2
  [113280/150000] 76%  1622s  ETA 526s  best=72.2
  [113664/150000] 76%  1627s  ETA 520s  best=72.2
  [114048/150000] 76%  1633s  ETA 515s  best=72.2
  [114432/150000] 76%  1638s  ETA 509s  best=72.2
  [114816/150000] 77%  1644s  ETA 504s  best=72.2
  [115200/150000] 77%  1649s  ETA 498s  best=72.2
  [115584/150000] 77%  1655s  ETA 493s  best=72.2
  [115968/150000] 77%  1660s  ETA 487s  best=72.2
  [116352/150000] 78%  1666s  ETA 482s  best=72.2
  [116736/150000] 78%  1671s  ETA 476s  best=72.2
  [117120/150000] 78%  1677s  ETA 471s  best=72.2
  [117504/150000] 78%  1682s  ETA 465s  best=72.2
  [117888/150000] 79%  1688s  ETA 460s  best=72.2
  [118272/150000] 79%  1693s  ETA 454s  best=72.2
  [118656/150000] 79%  1699s  ETA 449s  best=72.2
  [119040/150000] 79%  1704s  ETA 443s  best=72.2
  [119424/150000] 80%  1710s  ETA 438s  best=72.2
  [119808/150000] 80%  1715s  ETA 432s  best=72.2
  [120192/150000] 80%  1721s  ETA 427s  best=72.2
  [120576/150000] 80%  1726s  ETA 421s  best=72.2
  [120960/150000] 81%  1732s  ETA 416s  best=72.2
  [121344/150000] 81%  1737s  ETA 410s  best=72.2
  [121728/150000] 81%  1743s  ETA 405s  best=72.2
  [122112/150000] 81%  1748s  ETA 399s  best=72.2
  [122496/150000] 82%  1754s  ETA 394s  best=72.2
  [122880/150000] 82%  1759s  ETA 388s  best=72.2
  [123264/150000] 82%  1765s  ETA 383s  best=72.2
  [123648/150000] 82%  1770s  ETA 377s  best=72.2
  [124032/150000] 83%  1776s  ETA 372s  best=72.2
  [124416/150000] 83%  1781s  ETA 366s  best=72.2
  [124800/150000] 83%  1787s  ETA 361s  best=72.2
  [125184/150000] 83%  1792s  ETA 355s  best=72.2
  [125568/150000] 84%  1798s  ETA 350s  best=72.2
  [125952/150000] 84%  1803s  ETA 344s  best=72.2
  [126336/150000] 84%  1809s  ETA 339s  best=72.2
  [126720/150000] 84%  1814s  ETA 333s  best=72.2
  [127104/150000] 85%  1819s  ETA 328s  best=72.2
  [127488/150000] 85%  1825s  ETA 322s  best=72.2
  [127872/150000] 85%  1831s  ETA 317s  best=72.2
  [128256/150000] 86%  1836s  ETA 311s  best=72.2
  [128640/150000] 86%  1842s  ETA 306s  best=72.2
  [129024/150000] 86%  1847s  ETA 300s  best=72.2
  [129408/150000] 86%  1853s  ETA 295s  best=72.2
  [129792/150000] 87%  1858s  ETA 289s  best=72.2
  [130176/150000] 87%  1864s  ETA 284s  best=72.2
  [130560/150000] 87%  1869s  ETA 278s  best=72.2
  [130944/150000] 87%  1875s  ETA 273s  best=72.2
  [131328/150000] 88%  1880s  ETA 267s  best=72.2
  [131712/150000] 88%  1886s  ETA 262s  best=72.2
  [132096/150000] 88%  1891s  ETA 256s  best=72.2
  [132480/150000] 88%  1897s  ETA 251s  best=72.2
  [132864/150000] 89%  1902s  ETA 245s  best=72.2
  [133248/150000] 89%  1908s  ETA 240s  best=72.2
  [133632/150000] 89%  1914s  ETA 234s  best=72.2
  [134016/150000] 89%  1919s  ETA 229s  best=72.2
  [134400/150000] 90%  1924s  ETA 223s  best=72.2
  [134784/150000] 90%  1930s  ETA 218s  best=72.2
  [135168/150000] 90%  1935s  ETA 212s  best=72.2
  [135552/150000] 90%  1941s  ETA 207s  best=72.2
  [135936/150000] 91%  1946s  ETA 201s  best=72.2
  [136320/150000] 91%  1952s  ETA 196s  best=72.2
  [136704/150000] 91%  1957s  ETA 190s  best=72.2
  [137088/150000] 91%  1963s  ETA 185s  best=72.2
  [137472/150000] 92%  1968s  ETA 179s  best=72.2
  [137856/150000] 92%  1974s  ETA 174s  best=72.2
  [138240/150000] 92%  1979s  ETA 168s  best=72.2
  [138624/150000] 92%  1985s  ETA 163s  best=72.2
  [139008/150000] 93%  1990s  ETA 157s  best=72.2
  [139392/150000] 93%  1996s  ETA 152s  best=72.2
  [139776/150000] 93%  2001s  ETA 146s  best=72.2
  [140160/150000] 93%  2006s  ETA 141s  best=72.2
  [140544/150000] 94%  2012s  ETA 135s  best=72.2
  [140928/150000] 94%  2017s  ETA 130s  best=72.2
  [141312/150000] 94%  2023s  ETA 124s  best=72.2
  [141696/150000] 94%  2028s  ETA 119s  best=72.2
  [142080/150000] 95%  2034s  ETA 113s  best=72.2
  [142464/150000] 95%  2039s  ETA 108s  best=72.2
  [142848/150000] 95%  2044s  ETA 102s  best=72.2
  [143232/150000] 95%  2050s  ETA 97s  best=72.2
  [143616/150000] 96%  2055s  ETA 91s  best=72.2
  [144000/150000] 96%  2061s  ETA 86s  best=72.2
  [144384/150000] 96%  2066s  ETA 80s  best=72.2
  [144768/150000] 97%  2072s  ETA 75s  best=72.2
  [145152/150000] 97%  2078s  ETA 69s  best=72.2
  [145536/150000] 97%  2083s  ETA 64s  best=72.2
  [145920/150000] 97%  2088s  ETA 58s  best=72.2
  [146304/150000] 98%  2094s  ETA 53s  best=72.2
  [146688/150000] 98%  2099s  ETA 47s  best=72.2
  [147072/150000] 98%  2105s  ETA 42s  best=72.2
  [147456/150000] 98%  2110s  ETA 36s  best=72.2
  [147840/150000] 99%  2116s  ETA 31s  best=72.2
  [148224/150000] 99%  2121s  ETA 25s  best=72.2
  [148608/150000] 99%  2127s  ETA 20s  best=72.2
  [148992/150000] 99%  2132s  ETA 14s  best=72.2
  [149376/150000] 100%  2137s  ETA 9s  best=72.2
  [149760/150000] 100%  2143s  ETA 3s  best=72.2
  [150000/150000] 100%  2147s  ETA 0s  best=72.2

Deep eval top 10 (500 MC)...
  [1/10] avg=86.1  seeds=['86.6', '85.8', '83.6', '87.5', '86.8']
  [2/10] avg=85.8  seeds=['86.2', '85.4', '83.5', '87.3', '86.5']
  [3/10] avg=86.1  seeds=['86.4', '85.7', '84.0', '87.3', '86.9']
  [4/10] avg=85.7  seeds=['85.9', '85.4', '83.5', '87.3', '86.4']
  [5/10] avg=85.7  seeds=['86.2', '85.0', '83.5', '87.1', '86.7']
  [6/10] avg=85.9  seeds=['85.9', '85.6', '83.7', '87.4', '86.8']
  [7/10] avg=84.9  seeds=['85.3', '84.2', '83.2', '86.2', '85.6']
  [8/10] avg=84.7  seeds=['84.8', '84.0', '83.1', '85.9', '85.7']
  [9/10] avg=84.7  seeds=['85.0', '84.0', '83.1', '86.0', '85.7']
  [10/10] avg=84.5  seeds=['84.6', '83.8', '83.3', '85.6', '85.4']

R11 BEST: 86.1
  death_base_rate=0.005
  death_food_factor=0.01
  food_base_regen=0.35
  food_competition=0.005
  food_forest_bonus=0.04
  food_pop_drain=0.06
  pop_growth_rate=0.1
  port_prob=0.08
  port_survival_bonus=0.0
  spawn_pop_threshold=0.5
  spawn_prob=0.1
R11: NEW BEST 86.1 (was 84.6)

============================================================
R17: settle_rate=0.250, 5 seeds
============================================================
150000 combos x 5 seeds x 30 MC (coarse)
  [   384/150000] 0%  13s  ETA 5171s  best=71.2
  [   768/150000] 1%  24s  ETA 4695s  best=71.4
  [  1152/150000] 1%  34s  ETA 4409s  best=71.4
  [  1536/150000] 1%  42s  ETA 4100s  best=71.5
  [  1920/150000] 1%  50s  ETA 3890s  best=71.5
  [  2304/150000] 2%  58s  ETA 3698s  best=71.7
  [  2688/150000] 2%  65s  ETA 3543s  best=71.7
  [  3072/150000] 2%  71s  ETA 3416s  best=71.7
  [  3456/150000] 2%  78s  ETA 3318s  best=71.7
  [  3840/150000] 3%  85s  ETA 3244s  best=71.7
  [  4224/150000] 3%  92s  ETA 3170s  best=71.7
  [  4608/150000] 3%  99s  ETA 3113s  best=71.7
  [  4992/150000] 3%  105s  ETA 3054s  best=71.7
  [  5376/150000] 4%  111s  ETA 2997s  best=71.7
  [  5760/150000] 4%  118s  ETA 2951s  best=71.7
  [  6144/150000] 4%  124s  ETA 2908s  best=71.7
  [  6528/150000] 4%  131s  ETA 2872s  best=71.8
  [  6912/150000] 5%  137s  ETA 2837s  best=71.8
  [  7296/150000] 5%  143s  ETA 2803s  best=71.8
  [  7680/150000] 5%  150s  ETA 2777s  best=71.8
  [  8064/150000] 5%  156s  ETA 2745s  best=71.8
  [  8448/150000] 6%  162s  ETA 2715s  best=71.8
  [  8832/150000] 6%  168s  ETA 2691s  best=71.8
  [  9216/150000] 6%  175s  ETA 2666s  best=71.8
  [  9600/150000] 6%  181s  ETA 2650s  best=71.8
  [  9984/150000] 7%  187s  ETA 2627s  best=71.8
  [ 10368/150000] 7%  194s  ETA 2609s  best=71.8
  [ 10752/150000] 7%  200s  ETA 2593s  best=71.8
  [ 11136/150000] 7%  207s  ETA 2578s  best=71.8
  [ 11520/150000] 8%  213s  ETA 2562s  best=71.8
  [ 11904/150000] 8%  219s  ETA 2545s  best=71.8
  [ 12288/150000] 8%  226s  ETA 2532s  best=71.8
  [ 12672/150000] 8%  232s  ETA 2516s  best=71.8
  [ 13056/150000] 9%  238s  ETA 2499s  best=71.8
  [ 13440/150000] 9%  245s  ETA 2486s  best=71.8
  [ 13824/150000] 9%  251s  ETA 2472s  best=71.8
  [ 14208/150000] 9%  257s  ETA 2460s  best=71.8
  [ 14592/150000] 10%  264s  ETA 2447s  best=71.8
  [ 14976/150000] 10%  270s  ETA 2435s  best=71.8
  [ 15360/150000] 10%  276s  ETA 2423s  best=71.8
  [ 15744/150000] 10%  283s  ETA 2410s  best=71.8
  [ 16128/150000] 11%  289s  ETA 2400s  best=71.8
  [ 16512/150000] 11%  295s  ETA 2388s  best=71.8
  [ 16896/150000] 11%  302s  ETA 2378s  best=71.8
  [ 17280/150000] 12%  308s  ETA 2367s  best=71.8
  [ 17664/150000] 12%  315s  ETA 2356s  best=71.8
  [ 18048/150000] 12%  321s  ETA 2345s  best=71.8
  [ 18432/150000] 12%  327s  ETA 2333s  best=71.8
  [ 18816/150000] 13%  333s  ETA 2323s  best=71.8
  [ 19200/150000] 13%  339s  ETA 2312s  best=71.8
  [ 19584/150000] 13%  346s  ETA 2302s  best=71.8
  [ 19968/150000] 13%  352s  ETA 2292s  best=71.8
  [ 20352/150000] 14%  358s  ETA 2282s  best=71.8
  [ 20736/150000] 14%  365s  ETA 2273s  best=71.8
  [ 21120/150000] 14%  371s  ETA 2263s  best=71.9
  [ 21504/150000] 14%  377s  ETA 2254s  best=71.9
  [ 21888/150000] 15%  383s  ETA 2244s  best=71.9
  [ 22272/150000] 15%  390s  ETA 2237s  best=71.9
  [ 22656/150000] 15%  396s  ETA 2226s  best=71.9
  [ 23040/150000] 15%  403s  ETA 2218s  best=71.9
  [ 23424/150000] 16%  409s  ETA 2210s  best=71.9
  [ 23808/150000] 16%  415s  ETA 2200s  best=71.9
  [ 24192/150000] 16%  421s  ETA 2192s  best=71.9
  [ 24576/150000] 16%  428s  ETA 2183s  best=71.9
  [ 24960/150000] 17%  434s  ETA 2174s  best=71.9
  [ 25344/150000] 17%  440s  ETA 2165s  best=71.9
  [ 25728/150000] 17%  447s  ETA 2157s  best=71.9
  [ 26112/150000] 17%  453s  ETA 2148s  best=71.9
  [ 26496/150000] 18%  459s  ETA 2140s  best=71.9
  [ 26880/150000] 18%  466s  ETA 2133s  best=71.9
  [ 27264/150000] 18%  472s  ETA 2125s  best=71.9
  [ 27648/150000] 18%  478s  ETA 2117s  best=71.9
  [ 28032/150000] 19%  485s  ETA 2110s  best=71.9
  [ 28416/150000] 19%  491s  ETA 2101s  best=71.9
  [ 28800/150000] 19%  497s  ETA 2093s  best=71.9
  [ 29184/150000] 19%  504s  ETA 2085s  best=71.9
  [ 29568/150000] 20%  510s  ETA 2077s  best=71.9
  [ 29952/150000] 20%  516s  ETA 2069s  best=71.9
  [ 30336/150000] 20%  523s  ETA 2061s  best=71.9
  [ 30720/150000] 20%  529s  ETA 2052s  best=71.9
  [ 31104/150000] 21%  535s  ETA 2044s  best=71.9
  [ 31488/150000] 21%  541s  ETA 2037s  best=71.9
  [ 31872/150000] 21%  548s  ETA 2030s  best=71.9
  [ 32256/150000] 22%  554s  ETA 2023s  best=71.9
  [ 32640/150000] 22%  560s  ETA 2015s  best=71.9
  [ 33024/150000] 22%  567s  ETA 2008s  best=71.9
  [ 33408/150000] 22%  573s  ETA 2000s  best=71.9
  [ 33792/150000] 23%  580s  ETA 1994s  best=71.9
  [ 34176/150000] 23%  586s  ETA 1986s  best=71.9
  [ 34560/150000] 23%  592s  ETA 1978s  best=71.9
  [ 34944/150000] 23%  599s  ETA 1971s  best=71.9
  [ 35328/150000] 24%  605s  ETA 1964s  best=71.9
